chromosome	start	end	state
chr1	168543000	168544000	NPC
chr1	168546000	168548000	NPC
chr1	168549000	168551000	NPC
chr1	168554000	168555000	NPC
chr1	168570000	168571000	NPC
chr1	172744000	172746000	ESC
chr1	173031000	173034000	ESC
chr1	173046000	173047000	ESC
chr1	173050000	173051000	ESC
chr1	173890000	173895000	ESC
chr1	174081000	174082000	ESC
chr1	174154000	174156000	ESC
chr1	174157000	174160000	ESC
chr1	174161000	174169000	ESC
chr1	174171000	174173000	ESC
chr1	174174000	174181000	ESC
chr1	174182000	174183000	ESC
chr1	174200000	174202000	ESC
chr1	174204000	174207000	ESC
chr1	174397000	174400000	ESC
chr1	177328000	177331000	ESC
chr1	179095000	179096000	ESC
chr1	179159000	179161000	ESC
chr1	180684000	180694000	ESC
chr1	180749000	180755000	ESC
chr1	182167000	182173000	ESC
chr1	182239000	182245000	ESC
chr1	182246000	182248000	ESC
chr1	182249000	182255000	ESC
chr1	182730000	182731000	ESC
chr1	182772000	182776000	ESC
chr1	182777000	182778000	ESC
chr1	183189000	183192000	ESC
chr1	184348000	184351000	ESC
chr1	184352000	184354000	ESC
chr1	184356000	184358000	ESC
chr1	184359000	184361000	ESC
chr1	184584000	184587000	ESC
chr1	186416000	186438000	ESC
chr1	186510000	186514000	ESC
chr1	186580000	186581000	ESC
chr1	186582000	186585000	ESC
chr1	188404000	188408000	ESC
chr1	189305000	189313000	ESC
chr1	189351000	189354000	ESC
chr1	191042000	191047000	ESC
chr1	191870000	191877000	ESC
chr1	192677000	192682000	ESC
chr1	192825000	192826000	ESC
chr1	192883000	192887000	ESC
chr1	193684000	193687000	ESC
chr1	193790000	193793000	ESC
chr1	194470000	194473000	ESC
chr1	194597000	194599000	NPC
chr1	194600000	194601000	NPC
chr1	194602000	194605000	NPC
chr1	194607000	194611000	NPC
chr1	194612000	194613000	NPC
chr1	194614000	194615000	NPC
chr1	194622000	194623000	NPC
chr1	194626000	194627000	NPC
chr1	194629000	194630000	NPC
chr1	194632000	194633000	NPC
chr1	194634000	194635000	NPC
chr1	194638000	194640000	NPC
chr1	194641000	194642000	NPC
chr1	194643000	194644000	NPC
chr1	194646000	194649000	NPC
chr1	194650000	194652000	NPC
chr1	194661000	194662000	NPC
chr1	194663000	194664000	NPC
chr1	194665000	194667000	NPC
chr1	194671000	194672000	NPC
chr1	194674000	194675000	NPC
chr1	194678000	194681000	NPC
chr1	194682000	194683000	NPC
chr1	194684000	194690000	NPC
chr1	194695000	194700000	NPC
chr1	194702000	194707000	NPC
chr1	194709000	194710000	NPC
chr1	194711000	194714000	NPC
chr1	194717000	194718000	NPC
chr1	194721000	194732000	NPC
chr1	194733000	194739000	NPC
chr1	196320000	196323000	ESC
chr10	4422000	4426000	ESC
chr10	5632000	5634000	ESC
chr10	6978000	6981000	ESC
chr10	7556000	7559000	ESC
chr10	8206000	8211000	ESC
chr10	10770000	10772000	ESC
chr10	12631000	12633000	ESC
chr10	12678000	12679000	ESC
chr10	12680000	12681000	ESC
chr10	12684000	12687000	ESC
chr10	12749000	12753000	ESC
chr10	12780000	12782000	ESC
chr10	12817000	12819000	ESC
chr10	13656000	13659000	ESC
chr10	13818000	13823000	ESC
chr10	18006000	18009000	ESC
chr10	18280000	18282000	ESC
chr10	19041000	19053000	ESC
chr10	19401000	19404000	ESC
chr10	19538000	19541000	ESC
chr10	19624000	19625000	ESC
chr10	20781000	20786000	ESC
chr10	20788000	20790000	ESC
chr10	20849000	20851000	ESC
chr10	22502000	22510000	ESC
chr10	22532000	22534000	ESC
chr10	23037000	23040000	ESC
chr10	23912000	23915000	ESC
chr10	24401000	24404000	ESC
chr10	28833000	28834000	ESC
chr10	28886000	28888000	ESC
chr10	30532000	30535000	ESC
chr10	31297000	31298000	ESC
chr10	31299000	31301000	ESC
chr10	33816000	33818000	ESC
chr10	36196000	36198000	ESC
chr10	38654000	38656000	ESC
chr10	39615000	39617000	ESC
chr10	39641000	39642000	ESC
chr10	39647000	39651000	ESC
chr10	39710000	39711000	ESC
chr10	39712000	39715000	ESC
chr10	40330000	40333000	ESC
chr10	40371000	40373000	ESC
chr10	40759000	40761000	ESC
chr10	41962000	41964000	ESC
chr10	42251000	42252000	ESC
chr10	42253000	42258000	ESC
chr10	42259000	42285000	ESC
chr10	42289000	42291000	ESC
chr10	42295000	42296000	ESC
chr10	42299000	42305000	ESC
chr10	42306000	42309000	ESC
chr10	42317000	42326000	ESC
chr10	42619000	42622000	ESC
chr10	42623000	42624000	ESC
chr10	42677000	42680000	ESC
chr10	42681000	42684000	ESC
chr10	42686000	42689000	ESC
chr10	42693000	42694000	ESC
chr10	42702000	42712000	ESC
chr10	42859000	42865000	ESC
chr10	43199000	43200000	ESC
chr10	43248000	43249000	ESC
chr10	43264000	43270000	ESC
chr10	43690000	43696000	ESC
chr10	44214000	44217000	ESC
chr10	45106000	45108000	NPC
chr10	45113000	45114000	NPC
chr10	45129000	45130000	NPC
chr10	45132000	45136000	NPC
chr10	45141000	45147000	NPC
chr10	45148000	45151000	NPC
chr10	45154000	45170000	NPC
chr10	45171000	45173000	NPC
chr10	50614000	50616000	NPC
chr10	50617000	50620000	NPC
chr10	50621000	50622000	NPC
chr10	50628000	50630000	NPC
chr10	50666000	50668000	NPC
chr10	50672000	50674000	NPC
chr10	50675000	50676000	NPC
chr10	50679000	50681000	NPC
chr10	50946000	50947000	NPC
chr10	50948000	50949000	NPC
chr10	50953000	50954000	NPC
chr10	50956000	50957000	NPC
chr10	50958000	50960000	NPC
chr10	50961000	50962000	NPC
chr10	50963000	50964000	NPC
chr10	50966000	50967000	NPC
chr10	50969000	50970000	NPC
chr10	50971000	50973000	NPC
chr10	51372000	51378000	NPC
chr10	51380000	51382000	NPC
chr10	51383000	51385000	NPC
chr10	51390000	51393000	NPC
chr10	51396000	51397000	NPC
chr10	51398000	51403000	NPC
chr10	51404000	51405000	NPC
chr10	51406000	51407000	NPC
chr10	51409000	51412000	NPC
chr10	51414000	51415000	NPC
chr10	51423000	51424000	NPC
chr10	51441000	51442000	NPC
chr10	51443000	51444000	NPC
chr10	51449000	51450000	NPC
chr10	51453000	51461000	NPC
chr10	51463000	51465000	NPC
chr10	51467000	51469000	NPC
chr10	51470000	51471000	NPC
chr10	51478000	51479000	NPC
chr10	51713000	51715000	ESC
chr10	52379000	52380000	ESC
chr10	53438000	53440000	ESC
chr10	57320000	57322000	ESC
chr10	57482000	57484000	ESC
chr10	58208000	58210000	ESC
chr10	58617000	58620000	ESC
chr10	59363000	59364000	ESC
chr10	59365000	59375000	ESC
chr10	59376000	59377000	ESC
chr10	59501000	59506000	ESC
chr10	59579000	59583000	ESC
chr10	59611000	59615000	ESC
chr10	60082000	60086000	ESC
chr10	60184000	60185000	ESC
chr10	60186000	60189000	ESC
chr10	60190000	60191000	ESC
chr10	60226000	60227000	ESC
chr10	60990000	60992000	ESC
chr10	61021000	61024000	ESC
chr10	61524000	61526000	ESC
chr10	62118000	62123000	ESC
chr10	62979000	62980000	ESC
chr10	63462000	63463000	ESC
chr10	63471000	63472000	ESC
chr10	63477000	63478000	ESC
chr10	63479000	63480000	ESC
chr10	63481000	63485000	ESC
chr10	66714000	66718000	ESC
chr10	66923000	66937000	ESC
chr10	68119000	68120000	ESC
chr10	68608000	68610000	ESC
chr10	68615000	68616000	ESC
chr10	68620000	68621000	ESC
chr10	69638000	69640000	ESC
chr10	70553000	70560000	ESC
chr10	70611000	70613000	ESC
chr10	74405000	74406000	ESC
chr10	74407000	74419000	ESC
chr10	74424000	74426000	ESC
chr10	74428000	74429000	ESC
chr10	74434000	74437000	ESC
chr10	74487000	74488000	ESC
chr10	74489000	74491000	ESC
chr10	74505000	74506000	ESC
chr10	74759000	74764000	ESC
chr10	74765000	74770000	ESC
chr10	75002000	75006000	ESC
chr10	76019000	76021000	ESC
chr10	77372000	77375000	ESC
chr10	77776000	77777000	ESC
chr10	77788000	77790000	ESC
chr10	77791000	77796000	ESC
chr10	77798000	77800000	ESC
chr10	77875000	77877000	ESC
chr10	77878000	77879000	ESC
chr10	77884000	77888000	ESC
chr10	77889000	77891000	ESC
chr10	77989000	77997000	ESC
chr10	78152000	78157000	ESC
chr10	79012000	79016000	ESC
chr10	79179000	79182000	ESC
chr10	79322000	79325000	ESC
chr10	79332000	79355000	NPC
chr10	79356000	79359000	NPC
chr10	79376000	79380000	ESC
chr10	79583000	79586000	ESC
chr10	79588000	79589000	ESC
chr10	79590000	79595000	ESC
chr10	79701000	79704000	ESC
chr10	79714000	79719000	ESC
chr10	79744000	79746000	ESC
chr10	79748000	79749000	ESC
chr10	79750000	79751000	ESC
chr10	80211000	80214000	ESC
chr10	80236000	80241000	ESC
chr10	80245000	80249000	ESC
chr10	80290000	80293000	ESC
chr10	80657000	80661000	ESC
chr10	80735000	80738000	ESC
chr10	80739000	80742000	ESC
chr10	80746000	80747000	ESC
chr10	80976000	80987000	ESC
chr10	80989000	80992000	ESC
chr10	82413000	82418000	ESC
chr10	82419000	82420000	ESC
chr10	82422000	82426000	ESC
chr10	82427000	82428000	ESC
chr10	82432000	82433000	ESC
chr10	82766000	82768000	ESC
chr10	83242000	83243000	ESC
chr10	83244000	83245000	ESC
chr10	84182000	84199000	ESC
chr10	84201000	84202000	ESC
chr10	84210000	84212000	ESC
chr10	84215000	84218000	ESC
chr10	84267000	84269000	ESC
chr10	84271000	84275000	ESC
chr10	84282000	84292000	ESC
chr10	84293000	84294000	ESC
chr10	84295000	84297000	ESC
chr10	84817000	84818000	ESC
chr10	86162000	86163000	ESC
chr10	86338000	86340000	ESC
chr10	86915000	86926000	ESC
chr10	87769000	87770000	ESC
chr10	87785000	87788000	ESC
chr10	88315000	88318000	ESC
chr10	90396000	90401000	ESC
chr10	90402000	90404000	ESC
chr10	91458000	91466000	NPC
chr10	91467000	91468000	NPC
chr10	91470000	91471000	NPC
chr10	91473000	91476000	NPC
chr10	91478000	91480000	NPC
chr10	91486000	91487000	NPC
chr10	91488000	91490000	NPC
chr10	91491000	91492000	NPC
chr10	91493000	91500000	NPC
chr10	91501000	91503000	NPC
chr10	91504000	91518000	NPC
chr10	91521000	91523000	NPC
chr10	91528000	91529000	NPC
chr10	92969000	92971000	ESC
chr10	93070000	93074000	ESC
chr10	93741000	93743000	ESC
chr10	93945000	93948000	ESC
chr10	94371000	94376000	ESC
chr10	99445000	99447000	ESC
chr10	102320000	102321000	NPC
chr10	102325000	102327000	NPC
chr10	102329000	102330000	NPC
chr10	102332000	102334000	NPC
chr10	102338000	102339000	NPC
chr10	102343000	102344000	NPC
chr10	102355000	102356000	NPC
chr10	102359000	102360000	NPC
chr10	102361000	102362000	NPC
chr10	102368000	102369000	NPC
chr10	102382000	102383000	NPC
chr10	102390000	102392000	NPC
chr10	102396000	102400000	NPC
chr10	102401000	102402000	NPC
chr10	102403000	102406000	NPC
chr10	102407000	102412000	NPC
chr10	102413000	102414000	NPC
chr10	102417000	102421000	NPC
chr10	102422000	102425000	NPC
chr10	102427000	102429000	NPC
chr10	102430000	102432000	NPC
chr10	102433000	102436000	NPC
chr10	102437000	102440000	NPC
chr10	102443000	102444000	NPC
chr10	102446000	102452000	NPC
chr10	102469000	102470000	NPC
chr10	102471000	102480000	NPC
chr10	102481000	102482000	NPC
chr10	102487000	102489000	NPC
chr10	102490000	102491000	NPC
chr10	102492000	102495000	NPC
chr10	102498000	102499000	NPC
chr10	102503000	102504000	NPC
chr10	102506000	102507000	NPC
chr10	102514000	102515000	NPC
chr10	102516000	102518000	NPC
chr10	102521000	102523000	NPC
chr10	102525000	102528000	NPC
chr10	102532000	102533000	NPC
chr10	102535000	102536000	NPC
chr10	102539000	102541000	NPC
chr10	102543000	102544000	NPC
chr10	102549000	102550000	NPC
chr10	102551000	102552000	NPC
chr10	102556000	102563000	NPC
chr10	102565000	102566000	NPC
chr10	102568000	102569000	NPC
chr10	102570000	102581000	NPC
chr10	102582000	102584000	NPC
chr10	102585000	102587000	NPC
chr10	102588000	102589000	NPC
chr10	102591000	102592000	NPC
chr10	102593000	102595000	NPC
chr10	102599000	102604000	NPC
chr10	102605000	102606000	NPC
chr10	102607000	102609000	NPC
chr10	102611000	102612000	NPC
chr10	102613000	102617000	NPC
chr10	102618000	102619000	NPC
chr10	102620000	102622000	NPC
chr10	102624000	102625000	NPC
chr10	102627000	102631000	NPC
chr10	102644000	102647000	NPC
chr10	102648000	102649000	NPC
chr10	102654000	102655000	NPC
chr10	102664000	102667000	NPC
chr10	102676000	102677000	NPC
chr10	102681000	102684000	NPC
chr10	102686000	102687000	NPC
chr10	102688000	102689000	NPC
chr10	102690000	102691000	NPC
chr10	102713000	102714000	NPC
chr10	102716000	102717000	NPC
chr10	102738000	102740000	NPC
chr10	102742000	102743000	NPC
chr10	102762000	102763000	NPC
chr10	102769000	102770000	NPC
chr10	102774000	102775000	NPC
chr10	102786000	102788000	NPC
chr10	102794000	102795000	NPC
chr10	102796000	102801000	NPC
chr10	102802000	102804000	NPC
chr10	102811000	102812000	NPC
chr10	102813000	102814000	NPC
chr10	102821000	102822000	NPC
chr10	102823000	102824000	NPC
chr10	102826000	102828000	NPC
chr10	104970000	104972000	ESC
chr10	104974000	104975000	ESC
chr10	106676000	106677000	ESC
chr10	109859000	109862000	ESC
chr10	111673000	111677000	ESC
chr10	114204000	114208000	ESC
chr10	114989000	114993000	ESC
chr10	115517000	115519000	ESC
chr10	115704000	115707000	ESC
chr10	115874000	115880000	ESC
chr10	116275000	116276000	ESC
chr10	116278000	116279000	ESC
chr10	116291000	116293000	ESC
chr10	116295000	116297000	ESC
chr10	116299000	116300000	ESC
chr10	116428000	116432000	ESC
chr10	116446000	116447000	ESC
chr10	116448000	116451000	ESC
chr10	116926000	116927000	ESC
chr10	116999000	117000000	ESC
chr10	117001000	117002000	ESC
chr10	117084000	117086000	ESC
chr10	117530000	117533000	ESC
chr10	117534000	117536000	ESC
chr10	118857000	118859000	ESC
chr10	119380000	119381000	ESC
chr10	119604000	119605000	ESC
chr10	119830000	119832000	ESC
chr10	119876000	119882000	ESC
chr10	119954000	119958000	ESC
chr10	120272000	120274000	ESC
chr10	120298000	120299000	ESC
chr10	120669000	120672000	ESC
chr10	120713000	120715000	ESC
chr10	121851000	121853000	ESC
chr10	122082000	122086000	ESC
chr10	122087000	122088000	ESC
chr10	122195000	122196000	ESC
chr10	122200000	122201000	ESC
chr10	122667000	122670000	ESC
chr10	124791000	124793000	ESC
chr10	126213000	126214000	ESC
chr10	126218000	126219000	ESC
chr10	126407000	126408000	ESC
chr10	126409000	126415000	ESC
chr10	126453000	126454000	ESC
chr10	126481000	126496000	ESC
chr10	126581000	126583000	ESC
chr10	126928000	126932000	ESC
chr10	127068000	127070000	ESC
chr10	127118000	127119000	ESC
chr10	127120000	127123000	ESC
chr10	127154000	127155000	ESC
chr10	128047000	128050000	ESC
chr10	128293000	128297000	ESC
chr10	128312000	128313000	ESC
chr10	128334000	128339000	ESC
chr10	128359000	128361000	ESC
chr10	128496000	128497000	NPC
chr10	128501000	128502000	NPC
chr10	128504000	128505000	NPC
chr10	128513000	128514000	NPC
chr10	128519000	128521000	NPC
chr10	128536000	128537000	NPC
chr10	128553000	128554000	NPC
chr10	128556000	128557000	NPC
chr10	128573000	128574000	NPC
chr10	128633000	128634000	NPC
chr10	128637000	128638000	NPC
chr10	128645000	128647000	NPC
chr10	128652000	128653000	NPC
chr10	128656000	128657000	NPC
chr10	128717000	128718000	NPC
chr10	128868000	128870000	NPC
chr10	128871000	128872000	NPC
chr10	128897000	128898000	NPC
chr10	128904000	128905000	NPC
chr10	128982000	128983000	NPC
chr10	129010000	129012000	NPC
chr10	129030000	129031000	NPC
chr10	129137000	129138000	NPC
chr10	129168000	129170000	NPC
chr10	129192000	129193000	NPC
chr10	129195000	129196000	NPC
chr10	129206000	129208000	NPC
chr11	3034000	3036000	ESC
chr11	3390000	3393000	ESC
chr11	3394000	3395000	ESC
chr11	3401000	3406000	ESC
chr11	3407000	3409000	ESC
chr11	3417000	3418000	ESC
chr11	3605000	3606000	ESC
chr11	3762000	3765000	ESC
chr11	3811000	3814000	ESC
chr11	3896000	3900000	ESC
chr11	4016000	4020000	ESC
chr11	4957000	4964000	ESC
chr11	5051000	5054000	ESC
chr11	5057000	5060000	ESC
chr11	5343000	5344000	ESC
chr11	5345000	5346000	ESC
chr11	5347000	5348000	ESC
chr11	5616000	5617000	ESC
chr11	5761000	5764000	ESC
chr11	5798000	5805000	ESC
chr11	5964000	5970000	ESC
chr11	6502000	6506000	ESC
chr11	6895000	6896000	ESC
chr11	6964000	6968000	ESC
chr11	7113000	7114000	ESC
chr11	11013000	11017000	ESC
chr11	12135000	12140000	NPC
chr11	12141000	12142000	NPC
chr11	12143000	12158000	NPC
chr11	12159000	12161000	NPC
chr11	12162000	12163000	NPC
chr11	12165000	12166000	NPC
chr11	12167000	12169000	NPC
chr11	12170000	12176000	NPC
chr11	12182000	12184000	NPC
chr11	12186000	12189000	NPC
chr11	12190000	12192000	NPC
chr11	12193000	12201000	NPC
chr11	12202000	12203000	NPC
chr11	12204000	12208000	NPC
chr11	12209000	12212000	NPC
chr11	12214000	12216000	NPC
chr11	12218000	12222000	NPC
chr11	12223000	12224000	NPC
chr11	12225000	12227000	NPC
chr11	12231000	12232000	NPC
chr11	12233000	12235000	NPC
chr11	12236000	12241000	NPC
chr11	12242000	12244000	NPC
chr11	12247000	12248000	NPC
chr11	12249000	12253000	NPC
chr11	12254000	12259000	NPC
chr11	12260000	12264000	NPC
chr11	12265000	12267000	NPC
chr11	12268000	12271000	NPC
chr11	12273000	12289000	NPC
chr11	12290000	12294000	NPC
chr11	12295000	12301000	NPC
chr11	12302000	12303000	NPC
chr11	12312000	12313000	NPC
chr11	12317000	12323000	NPC
chr11	12324000	12325000	NPC
chr11	12328000	12330000	NPC
chr11	12331000	12333000	NPC
chr11	12335000	12336000	NPC
chr11	12337000	12338000	NPC
chr11	12340000	12344000	NPC
chr11	12351000	12362000	NPC
chr11	12363000	12367000	NPC
chr11	12370000	12374000	NPC
chr11	16652000	16654000	ESC
chr11	18770000	18779000	ESC
chr11	18906000	18910000	ESC
chr11	18911000	18922000	ESC
chr11	18925000	18929000	ESC
chr11	19716000	19717000	ESC
chr11	19718000	19719000	ESC
chr11	21892000	21907000	ESC
chr11	23745000	23750000	ESC
chr11	23753000	23755000	ESC
chr11	23945000	23947000	ESC
chr11	24063000	24065000	ESC
chr11	28626000	28634000	NPC
chr11	28635000	28637000	NPC
chr11	28646000	28647000	NPC
chr11	28648000	28649000	NPC
chr11	28651000	28652000	NPC
chr11	28653000	28654000	NPC
chr11	29725000	29727000	ESC
chr11	29923000	29925000	ESC
chr11	31267000	31273000	ESC
chr11	31852000	31853000	ESC
chr11	31861000	31862000	ESC
chr11	31865000	31866000	ESC
chr11	32058000	32059000	ESC
chr11	32060000	32063000	ESC
chr11	32177000	32182000	ESC
chr11	32187000	32188000	ESC
chr11	32200000	32201000	ESC
chr11	32246000	32249000	ESC
chr11	32431000	32434000	ESC
chr11	32734000	32739000	ESC
chr11	33021000	33024000	ESC
chr11	33036000	33037000	ESC
chr11	33046000	33048000	ESC
chr11	33081000	33082000	ESC
chr11	33093000	33100000	ESC
chr11	33104000	33107000	ESC
chr11	33741000	33744000	ESC
chr11	35550000	35552000	ESC
chr11	35639000	35640000	ESC
chr11	37080000	37081000	ESC
chr11	43201000	43203000	ESC
chr11	43223000	43226000	ESC
chr11	43228000	43232000	ESC
chr11	43617000	43621000	ESC
chr11	43678000	43680000	ESC
chr11	44449000	44450000	ESC
chr11	44451000	44453000	ESC
chr11	44454000	44465000	ESC
chr11	44477000	44478000	ESC
chr11	44706000	44708000	ESC
chr11	49013000	49014000	ESC
chr11	49477000	49481000	ESC
chr11	49737000	49739000	ESC
chr11	49867000	49871000	ESC
chr11	50070000	50072000	ESC
chr11	50428000	50430000	ESC
chr11	50702000	50705000	ESC
chr11	50772000	50775000	ESC
chr11	53298000	53304000	ESC
chr11	53305000	53315000	ESC
chr11	53316000	53326000	ESC
chr11	53329000	53331000	ESC
chr11	53471000	53472000	ESC
chr11	53473000	53475000	ESC
chr11	53476000	53480000	ESC
chr11	53702000	53703000	ESC
chr11	53871000	53873000	ESC
chr11	53911000	53917000	ESC
chr11	54920000	54923000	ESC
chr11	55158000	55159000	ESC
chr11	57642000	57656000	ESC
chr11	57785000	57786000	ESC
chr11	57789000	57791000	ESC
chr11	58133000	58134000	ESC
chr11	58778000	58781000	ESC
chr11	58948000	58956000	ESC
chr11	58991000	58995000	ESC
chr11	59780000	59782000	ESC
chr11	59954000	59958000	ESC
chr11	60004000	60006000	ESC
chr11	60827000	60829000	ESC
chr11	60840000	60842000	ESC
chr11	60925000	60926000	ESC
chr11	60963000	60964000	ESC
chr11	61157000	61160000	ESC
chr11	61192000	61195000	ESC
chr11	61253000	61254000	ESC
chr11	61258000	61260000	ESC
chr11	61265000	61267000	ESC
chr11	61293000	61296000	ESC
chr11	61297000	61298000	ESC
chr11	61299000	61302000	ESC
chr11	61528000	61529000	ESC
chr11	62376000	62380000	ESC
chr11	62382000	62383000	ESC
chr11	62388000	62389000	ESC
chr11	62392000	62393000	ESC
chr11	62530000	62531000	ESC
chr11	62567000	62570000	ESC
chr11	62946000	62950000	ESC
chr11	63735000	63740000	ESC
chr11	66909000	66913000	ESC
chr11	68093000	68094000	ESC
chr11	68199000	68206000	ESC
chr11	68207000	68208000	ESC
chr11	68213000	68219000	ESC
chr11	68247000	68250000	ESC
chr11	68770000	68772000	ESC
chr11	68932000	68933000	ESC
chr11	68937000	68938000	ESC
chr11	69051000	69054000	ESC
chr11	69143000	69158000	ESC
chr11	69161000	69167000	ESC
chr11	69168000	69171000	ESC
chr11	69173000	69178000	ESC
chr11	69181000	69185000	ESC
chr11	69187000	69188000	ESC
chr11	69268000	69270000	ESC
chr11	69374000	69378000	ESC
chr11	69391000	69392000	ESC
chr11	69418000	69422000	ESC
chr11	69433000	69435000	ESC
chr11	69438000	69439000	ESC
chr11	69471000	69472000	ESC
chr11	69473000	69474000	ESC
chr11	69633000	69636000	ESC
chr11	69648000	69653000	ESC
chr11	69840000	69841000	ESC
chr11	69843000	69845000	ESC
chr11	69868000	69869000	ESC
chr11	69870000	69872000	ESC
chr11	69873000	69874000	ESC
chr11	70030000	70033000	ESC
chr11	70070000	70072000	ESC
chr11	70137000	70139000	ESC
chr11	70166000	70169000	ESC
chr11	70274000	70279000	ESC
chr11	70280000	70283000	ESC
chr11	70432000	70433000	ESC
chr11	71313000	71317000	ESC
chr11	71566000	71569000	ESC
chr11	71844000	71849000	ESC
chr11	71866000	71870000	ESC
chr11	71950000	71955000	ESC
chr11	72081000	72084000	ESC
chr11	72303000	72307000	ESC
chr11	72777000	72779000	ESC
chr11	72974000	72976000	ESC
chr11	73145000	73147000	ESC
chr11	73166000	73167000	NPC
chr11	73172000	73173000	NPC
chr11	73187000	73188000	NPC
chr11	73189000	73191000	NPC
chr11	73192000	73193000	NPC
chr11	73207000	73209000	NPC
chr11	73212000	73213000	NPC
chr11	73214000	73216000	NPC
chr11	73265000	73267000	NPC
chr11	73300000	73301000	NPC
chr11	73334000	73335000	NPC
chr11	73340000	73341000	NPC
chr11	73457000	73458000	NPC
chr11	73525000	73526000	NPC
